Fatalities,PedFatalit,BikeFatali,MVOFatalit,MN,YR,NODEID,nodeX,nodeY,STREET1,STREET2
1,1,0,0,9,2010,32322,1023324.143,191611.3301,JAMAICA AVENUE,85 STREET
1,0,0,1,9,2010,13183,980998.2319,162512.4979,14 AVENUE,86 STREET
1,1,0,0,9,2010,25642,1003724.898,169814.3993,AVENUE H,KINGS HIGHWAY
1,0,0,1,9,2010,11295,963106.7916,171202.1983,BAY STREET,MINTHORNE STREET
1,1,0,0,9,2010,36100,1048627.455,179944.3951,147 AVENUE,GUY R BREWER BOULEVARD
1,1,0,0,9,2010,59813,1047649.067,216199.5739,212 STREET,NORTHERN BOULEVARD
1,1,0,0,9,2010,11211,961685.0523,172726.4075,HENDRICKS AVENUE,SHERMAN AVENUE
1,1,0,0,9,2010,6994,946925.8962,172578.2815,RICHMOND TERRACE,NORTH STREET
1,1,0,0,9,2010,16607,993930.7283,154632.7075,OCEAN PARKWAY,AVENUE X
1,1,0,0,9,2010,52449,1020808.079,248569.413,SAGAMORE STREET,AMETHYST STREET
1,0,0,1,9,2010,37670,1047020.014,199895.1715,HILLSIDE AVENUE,188 STREET
1,1,0,0,9,2010,37450,1045845.157,190710.1442,MERRICK BOULEVARD,115 AVENUE
1,0,0,1,9,2010,43077,1007790.707,236191.8758,BROOK AVENUE,EAST 149 STREET
1,0,0,1,9,2010,41163,1008130.011,202659.6669,RUST STREET,MASPETH AVENUE
1,0,1,0,9,2010,19462,994108.5593,192702.5021,GRAND AVENUE,PARK AVENUE
1,0,1,0,9,2010,18746,993815.9713,187510.3015,ATLANTIC AVENUE,WAVERLY AVENUE
1,0,0,1,9,2010,42941,1005629.783,237083.1601,MORRIS AVENUE,EAST 149 STREET
1,1,0,0,9,2010,26509,1007120.285,177671.4403,LINDEN BOULEVARD,CHURCH AVENUE
1,0,0,1,9,2010,17617,996271.0485,161741.7317,AVENUE P,EAST 17 STREET
1,1,0,0,9,2010,61093,1052653.585,202155.9675,211 STREET,89 ROAD
1,1,0,0,9,2010,46606,1015044.275,210136.5811,WOODSIDE AVENUE,76 STREET
1,1,0,0,9,2010,21499,989803.3846,210046.9586,EAST 30 STREET,3 AVENUE
1,1,0,0,9,2010,8767,953911.6135,168835.9399,PELTON AVENUE,FOREST AVENUE
1,1,0,0,10,2010,20123,981370.4884,205971.573,BARROW STREET,WEST STREET
1,1,0,0,10,2010,52603,1022801.145,244770.6841,UNIONPORT ROAD,METROPOLITAN OVAL
1,1,0,0,10,2010,48825,1013968.227,252807.4459,EAST 189 STREET,WEBSTER AVENUE
1,1,0,0,10,2010,21485,988857.5597,218368.1293,8 AVENUE,WEST 56 STREET
1,0,0,1,10,2010,58929,1046144.34,202260.6917,GRAND CENTRAL PARKWAY SR SOUTH,MC LAUGHLIN AVENUE
1,0,0,1,10,2010,47926,1012596.846,241474.9918,PROSPECT AVENUE,EAST 169 STREET
1,0,0,1,10,2010,17683,997936.7177,161975.2617,EAST 23 STREET,AVENUE P
1,1,0,0,10,2010,44592,1007268.982,250741.6954,WEST BURNSIDE AVENUE,SEDGWICK AVENUE
1,1,0,0,10,2010,17338,992196.7131,162100.9275,EAST 3 STREET,AVENUE O
1,1,0,0,10,2010,27674,1004311.741,195804.366,KNICKERBOCKER AVENUE,MELROSE STREET
1,1,0,0,10,2010,13680,988175.7074,163892.2622,65 STREET,20 AVENUE
1,1,0,0,10,2010,13238,981817.8329,163547.3777,14 AVENUE,81 STREET
1,1,0,0,10,2010,44381,1003048.571,251819.4459,BROADWAY,WEST 192 STREET
1,1,0,0,10,2010,13243,981690.9795,164642.7072,78 STREET,13 AVENUE
1,1,0,0,10,2010,16324,999169.8747,149719.2629,FALMOUTH STREET,ORIENTAL BOULEVARD
1,1,0,0,10,2010,14670,984602.7716,185739.4914,NELSON STREET,COURT STREET
1,1,0,0,10,2010,15017,988291.5142,186415.6974,UNION STREET,3 AVENUE
1,0,1,0,10,2010,42478,1001375.464,230930.3249,EAST 120 STREET,3 AVENUE
1,0,0,1,11,2010,9884,962464.867,157330.6057,KENSINGTON AVENUE,STEUBEN STREET
1,0,0,1,11,2010,17629,996524.9882,163718.2074,EAST 19 STREET,AVENUE N
1,1,0,0,11,2010,36644,1046859.22,182720.8101,NORTH CONDUIT AVENUE,161 STREET
1,0,0,1,11,2010,54538,1027947.149,263005.8241,EAST 233 STREET,GRENADA PLACE
1,1,0,0,11,2010,33769,1031623.808,189531.7443,103 AVENUE,114 STREET
1,1,0,0,11,2010,55526,1031855.688,217647.7665,NORTHERN BOULEVARD,UNION STREET
1,1,0,0,11,2010,28762,1012327.41,173192.4142,AVENUE J,ROCKAWAY PARKWAY
1,1,0,0,11,2010,23413,992853.966,227434.5888,COLUMBUS AVENUE,WEST 93 STREET
1,1,0,0,11,2010,50216,1025736.438,206835.8593,108 STREET,63 ROAD
1,1,0,0,11,2010,43879,1005730.744,243903.7993,EDWARD L GRANT HIGHWAY,EAST 167 STREET
1,1,0,0,11,2010,49295,1019758.386,259418.3149,EAST GUN HILL ROAD,WEBSTER AVENUE
1,1,0,0,11,2010,50212,1025122.21,206587.9957,YELLOWSTONE BOULEVARD,63 ROAD
1,1,0,0,11,2010,18859,995736.5449,187656.3052,FULTON STREET,CLASSON AVENUE
1,1,0,0,11,2010,42071,1001478.768,229652.6799,2 AVENUE,EAST 116 STREET
1,0,0,1,11,2010,46833,1018730.695,212004.8385,91 STREET,ROOSEVELT AVENUE
1,0,0,1,11,2010,31495,1023569.362,184914.001,78 STREET,NORTH CONDUIT AVENUE
1,1,0,0,11,2010,17327,991906.53,169894.3049,OCEAN PARKWAY,18 AVENUE
1,1,0,0,11,2010,18393,998280.3751,170448.6103,FLATBUSH AVENUE,GLENWOOD ROAD
1,1,0,0,11,2010,15257,981481.0951,197877.997,BROADWAY,CORTLANDT STREET
1,1,0,0,11,2010,49697,1011002.026,270877.5272,RIVERDALE AVENUE,WEST 261 STREET
1,0,0,1,11,2010,59190,1041768.692,211415.0201,UTOPIA PARKWAY,UNDERHILL AVENUE
1,1,0,0,11,2010,47389,1013337.995,238402.5144,EAST 163 STREET,TIFFANY STREET
1,1,0,0,11,2010,19090,999690.077,189004.9902,MADISON STREET,TOMPKINS AVENUE
1,1,0,0,1,2010,12961,987939.8253,152250.7733,AVENUE Z,BELT PARKWAY EXIT 6 NORTH WB
1,1,0,0,1,2010,42592,1002032.956,236328.7393,EAST 139 STREET,WEST 139 STREET
1,1,0,0,1,2010,42402,1009481.15,221592.8538,DITMARS BOULEVARD,35 STREET
1,1,0,0,1,2010,50491,1028665.051,201481.0508,QUEENS BOULEVARD,ASCAN AVENUE
1,0,0,1,1,2010,26338,1005296.109,175438.4067,EAST 56 STREET,KINGS HIGHWAY
1,1,0,0,1,2010,18854,995741.9846,186674.565,PACIFIC STREET,CLASSON AVENUE
1,1,0,0,1,2010,2474,937239.5245,131164.2942,LIPSETT AVENUE,HYLAN BOULEVARD
1,1,0,0,1,2010,13302,982188.2656,165269.8119,BAY RIDGE PARKWAY,13 AVENUE
1,0,1,0,1,2010,20767,987296.1291,201153.3087,DELANCEY STREET,LUDLOW STREET
1,1,0,0,1,2010,54540,1027475.995,264626.4275,EDENWALD AVENUE,BAYCHESTER AVENUE
1,1,0,0,1,2010,13734,989752.6497,161747.4469,WEST 6 STREET,AVENUE O
1,1,0,0,1,2010,41560,1003172.029,218075.7709,21 STREET,BROADWAY
1,1,0,0,1,2010,23353,991292.9846,227402.8615,BROADWAY,WEST 90 STREET
1,1,0,0,1,2010,53847,1026729.235,256481.3555,EAST GUN HILL ROAD,SEXTON PLACE
1,1,0,0,1,2010,16263,995463.4812,149857.5763,BRIGHTON BEACH AVENUE,CONEY ISLAND AVENUE
1,1,0,0,1,2010,61272,1054491.577,207442.118,SPRINGFIELD BOULEVARD,UNION TURNPIKE
1,1,0,0,1,2010,61069,1051229.497,209277.1799,73 AVENUE,BELL BOULEVARD
1,1,0,0,1,2010,17552,995087.4189,164398.5636,EAST 14 STREET,AVENUE M
1,1,0,0,1,2010,22500,990886.2367,213047.9401,EAST 42 STREET,LEXINGTON AVENUE
1,1,0,0,1,2010,9509,957953.6818,172740.3317,HENDERSON AVENUE,LAFAYETTE AVENUE
1,0,0,1,1,2010,3667,934499.6451,160789.0764,TELEPORT DRIVE,SOUTH AVENUE
1,1,0,0,1,2010,58708,1043409.552,204375.1887,182 STREET,UNION TURNPIKE
1,1,0,0,12,2010,28102,1011394.699,144090.078,ROCKAWAY BREEZY BOULEVARD,BEACH 193 STREET
1,0,0,1,12,2010,28340,1009896.113,156740.8923,BELT PARKWAY,BELT PARKWAY EXIT 11 NORTH EB
1,0,0,1,12,2010,32668,1027736.496,197704.6542,METROPOLITAN AVENUE,J ROBINSON PY WB EN METROPOLITAN
1,0,0,1,12,2010,50968,1023610.442,214989.3142,111 STREET,34 AVENUE
1,1,0,0,12,2010,23532,995005.3456,222592.8121,EAST 81 STREET,MADISON AVENUE
1,1,0,0,12,2010,14757,985666.0766,183663.5379,2 AVENUE,12 STREET
1,1,0,0,12,2010,34974,1036359.136,192649.8812,97 AVENUE,VAN WYCK EXPRESSWAY SR EAST
1,1,0,0,12,2010,53844,1026495.593,256638.6157,EAST GUN HILL ROAD,FISH AVENUE
1,1,0,0,12,2010,52301,1027730.109,239551.8723,LAFAYETTE AVENUE,ZEREGA AVENUE
1,0,1,0,12,2010,22581,991591.4945,213275.3182,EAST 44 STREET,3 AVENUE
1,1,0,0,5,2009,21041,982009.5944,211104.7255,11 AVENUE,WEST 19 STREET
1,1,0,0,5,2009,16214,992991.5672,149241.4762,BRIGHTON BEACH AVENUE,OCEAN PARKWAY
1,1,0,0,5,2009,53885,1027678.091,252456.236,EASTCHESTER ROAD,ASTOR AVENUE
1,1,0,0,5,2009,150,915919.8305,126895.615,WOOD AVENUE,ARTHUR KILL ROAD
1,1,0,0,5,2009,22530,990566.7656,217741.2965,WEST 57 STREET,AVENUE OF THE AMERICAS
1,1,0,0,5,2009,40351,1058273.836,198994.2284,221 STREET,HEMPSTEAD AVENUE
1,0,1,0,5,2009,27592,1003132.445,196627.737,HARRISON PLACE,MORGAN AVENUE
1,1,0,0,5,2009,43510,1001846.379,248794.616,BROADWAY,WEST 180 STREET
1,0,1,0,5,2009,55693,1034941.226,214295.2437,45 AVENUE,BURLING STREET
1,1,0,0,5,2009,21803,990340.0075,205029.4624,AVENUE B,EAST 14 STREET
1,1,0,0,5,2009,56027,1039155.276,213938.2333,46 AVENUE,165 STREET
1,1,0,0,5,2009,24105,996831.2245,236475.5041,AMSTERDAM AVENUE,WEST 130 STREET
1,0,1,0,5,2009,34508,1031091.946,194334.8679,JAMAICA AVENUE,MYRTLE AVENUE
1,1,0,0,5,2009,20682,986118.2013,202449.8051,BOWERY,PRINCE STREET
1,1,0,0,5,2009,33852,1033939.456,183624.1121,LEFFERTS BOULEVARD,135 AVENUE
1,1,0,0,5,2009,13655,987498.4548,169459.7871,50 STREET,15 AVENUE
2,0,0,2,5,2009,38540,1055964.828,172110.9728,BROOKVILLE BOULEVARD,ROCKAWAY BOULEVARD
1,0,0,1,5,2009,48185,1015529.707,243545.3683,EAST 173 STREET,VYSE AVENUE
3,0,0,3,5,2009,41118,1007122.798,207244.6315,LAUREL HILL BOULEVARD,49 STREET
1,1,0,0,5,2009,14179,987857.6306,171169.4031,14 AVENUE,44 STREET
1,1,0,0,5,2009,43602,1002828.102,248247.7175,AUDUBON AVENUE,WEST 180 STREET
1,0,0,1,5,2009,44477,1005164.826,254562.6491,VERMILYEA AVENUE,ACADEMY STREET
1,1,0,0,5,2009,20466,983550.612,208788.4571,8 AVENUE,WEST 14 STREET
1,1,0,0,5,2009,18362,997630.2354,174017.7701,ROGERS AVENUE,CORTELYOU ROAD
1,0,0,1,6,2009,9884,962464.867,157330.6057,KENSINGTON AVENUE,STEUBEN STREET
1,0,1,0,6,2009,17295,991108.1093,165492.8265,MC DONALD AVENUE,BAY PARKWAY
1,1,0,0,6,2009,43069,1007034.275,236608.2365,MELROSE AVENUE,EAST 149 STREET
1,1,0,0,6,2009,49495,1012757.396,267568.2753,HENRY HUDSON PKWY ET 23 S SB,BROADWAY
1,1,0,0,6,2009,59896,1048146.581,216352.6421,NORTHERN BOULEVARD,BELL BOULEVARD
1,1,0,0,6,2009,26562,1008916.111,174225.5223,REMSEN AVENUE,FOSTER AVENUE
1,1,0,0,6,2009,42849,1004858.141,235097.7375,EAST 140 STREET,3 AVENUE
1,1,0,0,6,2009,13567,986329.7498,164003.2495,18 AVENUE,BAY RIDGE AVENUE
1,1,0,0,6,2009,29819,1019462.73,186386.3307,SOUTH CONDUIT AVENUE,EUCLID AVENUE
1,1,0,0,6,2009,13154,989460.3209,158177.9695,AVENUE S,WEST 9 STREET
1,0,0,1,6,2009,54846,1032307.885,209612.9306,61 ROAD,HORACE HARDING EXPRESSWAY SR S
1,0,0,1,6,2009,46083,1019875.781,205015.968,ELIOT AVENUE,WOODHAVEN BOULEVARD
1,0,1,0,6,2009,18565,990741.2633,187791.9348,5 AVENUE,DEAN STREET
1,1,0,0,6,2009,24149,997910.9467,232849.9733,ADAM C POWELL BOULEVARD,WEST 120 STREET
1,0,0,1,6,2009,40817,1003201.733,207729.5387,GREENPOINT AVENUE,BORDEN AVENUE
1,1,0,0,7,2009,21559,989799.9197,219411.7623,WEST DRIVE,C P 8 AVENUE APPROACH
1,0,0,1,7,2009,48606,1010053.051,257493.4765,WEST KINGSBRIDGE ROAD,EXTERIOR STREET
1,1,0,0,7,2009,52684,1023147.661,244524.0934,UNIONPORT ROAD,METROPOLITAN OVAL
1,1,0,0,7,2009,53910,1027231.881,256224.7947,KNAPP STREET,FENTON AVENUE
1,0,0,1,7,2009,54485,1026801.488,266935.8487,NEREID AVENUE,BAYCHESTER AVENUE
1,1,0,0,7,2009,55790,1035777.589,216462.2112,SANFORD AVENUE,149 PLACE
1,1,0,0,7,2009,61769,1052469.35,212543.4857,224 STREET,HORACE HARDING EXPRESSWAY SR S
1,1,0,0,7,2009,13952,982539.9152,177046.0019,4 AVENUE,39 STREET
1,0,0,1,7,2009,41622,1004246.807,219776.3548,21 STREET,30 AVENUE
1,0,0,1,7,2009,10107,965090.5508,159481.8415,FINGERBOARD ROAD,NARROWS ROAD NORTH
1,1,0,0,7,2009,31892,1028444.864,180691.5521,CROSS BAY BOULEVARD,157 AVENUE
1,1,0,0,7,2009,17928,991740.9197,171027.1987,OCEAN PARKWAY,DITMAS AVENUE
1,1,0,0,7,2009,29887,1010142.602,194453.1285,PUTNAM AVENUE,CYPRESS AVENUE
1,1,0,0,7,2009,24835,1000971.056,154076.8064,AVENUE Z,NOSTRAND AVENUE
2,0,0,2,7,2009,53667,1024104.512,253044.5189,WARING AVENUE,LACONIA AVENUE
1,1,0,0,7,2009,50905,1022006.482,215365.9699,NORTHERN BOULEVARD,105 STREET
1,0,0,1,8,2009,27198,1008188.862,185753.8188,THOMAS S BOYLAND STREET,ATLANTIC AVENUE
1,1,0,0,8,2009,50616,1029513.914,207073.6312,MEADOW LAKE DRIVE,VAN WYCK EXPRESSWAY EXIT 11 SB
1,1,0,0,8,2009,22766,993695.9125,218118.8844,EAST 64 STREET,LEXINGTON AVENUE
1,0,0,1,8,2009,59539,1045177.747,213511.9287,FRANCIS LEWIS BOULEVARD,WEEKS LANE
1,0,0,1,8,2009,22342,998225.8018,206259.9222,PROVOST STREET,INDIA STREET
1,0,0,1,8,2009,10409,960774.5423,165100.3109,LAUREL AVENUE,TARGEE STREET
1,1,0,0,8,2009,54215,1022580.149,265257.9653,EAST 233 STREET,BRONX BOULEVARD
1,0,1,0,8,2009,27424,1001274.267,195792.9028,MOORE STREET,BUSHWICK AVENUE
1,0,1,0,8,2009,45500,1013111.028,208994.838,QUEENS BOULEVARD,69 STREET
1,0,1,0,8,2009,41483,1002148.749,216665.6231,21 STREET,35 AVENUE
1,0,0,1,8,2009,34977,1036546.524,192210.6465,101 AVENUE,VAN WYCK EXPRESSWAY SR EAST
1,1,0,0,8,2009,31671,1025416.852,185492.3302,SUTTER AVENUE,85 STREET
1,1,0,0,8,2009,18378,997413.0081,176655.7238,MARTENSE STREET,ROGERS AVENUE
1,1,0,0,8,2009,13734,989752.6497,161747.4469,WEST 6 STREET,AVENUE O
1,1,0,0,8,2009,56894,1034008.613,239662.046,EAST TREMONT AVENUE,SCHLEY AVENUE
1,1,0,0,8,2009,13444,984948.4172,166805.8095,64 STREET,NEW UTRECHT AVENUE
1,0,0,1,8,2009,47363,1013195.256,236528.6175,BRUCKNER BOULEVARD,LONGWOOD AVENUE
1,0,0,1,8,2009,48079,1014773.363,240157.5109,WESTCHESTER AVENUE,FAILE STREET
1,1,0,0,8,2009,23844,999898.4296,229312.8675,EAST 112 STREET,LEXINGTON AVENUE
1,0,0,1,8,2009,9149,958445.7875,169247.3236,FOREST AVENUE,HAVEN ESPLANADE
1,1,0,0,8,2009,57575,1032059.42,249626.0054,WILKINSON AVENUE,BRUCKNER BOULEVARD
1,0,0,1,8,2009,15088,989292.8177,189689.7362,SCHERMERHORN STREET,NEVINS STREET
1,1,0,0,8,2009,44441,1004230.104,253672.8543,SHERMAN AVENUE,ARDEN STREET
1,0,0,1,8,2009,5869,940000.0015,167536.9629,BRUCKNER AVENUE,FOREST AVENUE
1,1,0,0,8,2009,26193,1003925.232,172378.9479,UTICA AVENUE,FOSTER AVENUE
1,1,0,0,8,2009,43604,1002024.072,249023.1884,BROADWAY,WEST 181 STREET
1,1,0,0,9,2009,49758,1020479.329,203235.1185,63 AVENUE,WOODHAVEN BOULEVARD
1,1,0,0,9,2009,24997,1002290.725,158510.9347,GERRITSEN AVENUE,AVENUE U
1,1,0,0,9,2009,23481,994345.5274,221402.4933,MADISON AVENUE,EAST 76 STREET
1,0,0,1,9,2009,4317,942553.671,135211.2477,ARMSTRONG AVENUE,HYLAN BOULEVARD
1,1,0,0,9,2009,21348,986819.2435,214689.948,8 AVENUE,WEST 40 STREET
1,1,0,0,9,2009,43490,1001215.753,247299.6291,BROADWAY,WEST 174 STREET
1,1,0,0,9,2009,37171,1042992.384,191591.4318,110 ROAD,GUY R BREWER BOULEVARD
1,0,0,1,9,2009,1977,930599.3511,134005.0562,DRUMGOOLE ROAD EAST,HUGUENOT AVENUE
1,1,0,0,9,2009,18959,997981.4748,183331.3765,NOSTRAND AVENUE,EASTERN PARKWAY
1,1,0,0,9,2009,19661,996126.7377,194201.8101,WALLABOUT STREET,BEDFORD AVENUE
2,0,1,1,9,2009,18758,993811.1256,189477.8632,WASHINGTON AVENUE,GREENE AVENUE
1,1,0,0,9,2009,25791,1006153.259,164917.2864,AVENUE N,EAST 56 STREET
1,1,0,0,9,2009,21412,987466.2501,215860.9102,8 AVENUE,WEST 45 STREET
1,1,0,0,9,2009,18410,998566.8411,172445.2831,NOSTRAND AVENUE,NEWKIRK AVENUE
1,1,0,0,9,2009,12544,986828.84,148294.4102,SURF AVENUE,WEST 24 STREET
1,1,0,0,9,2009,26863,1003358.212,182945.2549,UTICA AVENUE,EASTERN PARKWAY
1,1,0,0,9,2009,47969,1012453.467,247888.9846,EAST TREMONT AVENUE,WASHINGTON AVENUE
1,1,0,0,10,2009,47412,1014554.181,234951.708,TIFFANY STREET,RANDALL AVENUE
1,1,0,0,10,2009,48675,1011833.648,253994.4547,WEST 190 STREET,EAST 190 STREET
1,1,0,0,10,2009,16538,993250.3855,150725.6258,OCEAN PARKWAY,NEPTUNE AVENUE
1,0,0,1,10,2009,43577,1002589.641,246866.0637,AMSTERDAM AVENUE,WEST 175 STREET
1,0,0,1,10,2009,9668,961348.6849,149178.8769,SLATER BOULEVARD,FR CAPODANNO BOULEVARD
2,0,0,2,10,2009,37569,1046815.221,195838.2865,DUNKIRK STREET,ARCADE AVENUE
1,1,0,0,10,2009,50879,1022284.867,212503.5741,NATIONAL STREET,103 STREET
2,0,0,2,10,2009,46778,1017446.15,215557.2917,32 AVENUE,88 STREET
1,1,0,0,10,2009,21503,989420.216,211458.1004,EAST 34 STREET,PARK AVENUE
1,1,0,0,10,2009,27928,1007620.369,199229.6807,METROPOLITAN AVENUE,FLUSHING AVENUE
1,1,0,0,10,2009,34497,1031706.846,192103.921,ATLANTIC AVENUE,118 STREET
1,0,0,1,10,2009,27658,1004684.417,193854.1307,HART STREET,CENTRAL AVENUE
1,1,0,0,10,2009,24118,996819.8695,238308.7908,BROADWAY,WEST 136 STREET
1,0,0,1,10,2009,20789,987841.0952,203483.5599,1 AVENUE,EAST 4 STREET
1,0,0,1,10,2009,7059,948368.9084,172050.0641,RICHMOND TERRACE,HEBERTON AVENUE
1,0,0,1,10,2009,11055,966714.1141,163561.6211,HYLAN BOULEVARD,EDGEWATER STREET
1,1,0,0,10,2009,49299,1010395.784,260251.8303,WEST 232 STREET,KINGSBRIDGE AVENUE
1,1,0,0,10,2009,43301,1009556.337,239628.634,BOSTON ROAD,3 AVENUE
1,1,0,0,10,2009,58566,1041384.644,205756.7244,JEWEL AVENUE,UTOPIA PARKWAY
1,0,0,1,10,2009,12845,985345.4243,159065.658,21 AVENUE,86 STREET
1,1,0,0,10,2009,43604,1002024.072,249023.1884,BROADWAY,WEST 181 STREET
1,1,0,0,10,2009,56690,1038492.37,224476.1416,17 ROAD,FRANCIS LEWIS BOULEVARD
1,1,0,0,11,2009,42402,1009481.15,221592.8538,DITMARS BOULEVARD,35 STREET
1,1,0,0,11,2009,43961,1006261.294,242011.9363,EAST 165 STREET,GRAND CONCOURSE
1,1,0,0,11,2009,13802,980901.5651,173693.758,53 STREET,5 AVENUE
1,1,0,0,11,2009,18327,996214.605,179896.0553,MAPLE STREET,BEDFORD AVENUE
1,0,0,1,11,2009,43247,1009596.402,233111.6296,BRUCKNER BOULEVARD,SOUTHERN BOULEVARD
1,1,0,0,11,2009,3586,939163.9809,156952.2468,RIVINGTON AVENUE,RICHMOND AVENUE
1,1,0,0,11,2009,42382,1008180.992,224038.4198,21 AVENUE,23 STREET
1,1,0,0,11,2009,54548,1027072.774,266004.2167,BAYCHESTER AVENUE,PITMAN AVENUE
1,1,0,0,11,2009,25712,1005526.699,161252.8747,HENDRICKSON STREET,AVENUE U
1,1,0,0,11,2009,18622,991375.3762,186923.1866,FLATBUSH AVENUE,ST MARKS AVENUE
1,1,0,0,11,2009,27313,1000897.053,191645.4993,DEKALB AVENUE,MARCUS GARVEY BOULEVARD
2,2,0,0,11,2009,7291,951387.0647,148794.8685,3 STREET,NEW DORP LANE
1,0,0,1,11,2009,31495,1023569.362,184914.001,78 STREET,NORTH CONDUIT AVENUE
1,1,0,0,11,2009,21425,987691.3547,218119.803,9 AVENUE,WEST 53 STREET
1,1,0,0,11,2009,31136,1028727.006,176326.1641,91 STREET,164 AVENUE
1,1,0,0,11,2009,1956,930826.4733,131814.4369,LUTEN AVENUE,DEISIUS STREET
1,1,0,0,11,2009,50195,1025093.766,204019.7331,QUEENS BOULEVARD,67 ROAD
1,0,0,1,11,2009,23358,991938.7805,227642.2836,AMSTERDAM AVENUE,WEST 92 STREET
1,1,0,0,11,2009,27029,1006949.111,180007.3641,EAST 98 STREET,HOWARD AVENUE
1,1,0,0,12,2009,12773,984439.0613,156648.7205,BELT PARKWAY WB BAY PARKWAY EN,SHORE PARKWAY
1,0,0,1,12,2009,34191,1037753.461,188732.2873,VAN WYCK EXPRESSWAY SR WEST,LINCOLN STREET
1,1,0,0,12,2009,22596,991458.1516,215138.7755,PARK AVENUE,EAST 50 STREET
1,1,0,0,12,2009,12902,986583.0695,158084.1343,86 STREET,23 AVENUE
1,1,0,0,12,2009,48477,1019194.453,241603.7941,HARROD PLACE,HARROD AVENUE
1,1,0,0,12,2009,14047,984900.0381,171853.2991,FT HAMILTON PARKWAY,49 STREET
1,0,0,1,12,2009,57527,1032439.187,244289.0771,WATERBURY-BAISLEY AVE PED OVPS,BRUCKNER BOULEVARD
1,1,0,0,12,2009,16924,996882.3399,157524.5784,EAST 17 STREET,AVENUE U
1,1,0,0,12,2009,23110,998836.8734,211836.7348,21 STREET,44 DRIVE
1,1,0,0,12,2009,24342,998602.1986,241526.5928,BROADWAY,WEST 150 STREET
1,0,0,1,12,2009,38089,1054484.096,156357.3694,SEAGIRT BOULEVARD,BEACH 13 STREET
1,1,0,0,12,2009,11750,976959.8574,168045.643,79 STREET,4 AVENUE
1,1,0,0,12,2009,13869,981568.2829,175822.8285,45 STREET,4 AVENUE
1,1,0,0,12,2009,26332,1005334.819,174888.3291,EAST 56 STREET,BEVERLY ROAD
1,0,1,0,12,2009,22323,998615.614,203285.5121,NASSAU AVENUE,MC GUINNESS BOULEVARD
1,1,0,0, , ,20569,985342.5733,200219.0389,BOWERY,MANHATTAN BR APPROACH
1,1,0,0, , ,41416,1001760.922,216128.8588,21 STREET,36 AVENUE
1,1,0,0, , ,28544,1014401.471,169811.6466,EAST 95 STREET,SEAVIEW AVENUE
1,1,0,0, , ,35108,1037195.476,195031.815,JAMAICA AVENUE,146 STREET
1,0,0,1, , ,48560,1010372.418,251078.0104,EAST 181 STREET,WEST 181 STREET
1,1,0,0, , ,17618,996327.5575,161351.0701,EAST 17 STREET,KINGS HIGHWAY
1,1,0,0, , ,61427,1057052.172,200911.3928,218 STREET,JAMAICA AVENUE
1,1,0,0, , ,52819,1025612.491,241622.6261,WATSON AVENUE,CASTLE HILL AVENUE
1,1,0,0, , ,21448,988972.3363,211707.8279,EAST 34 STREET,MADISON AVENUE
1,1,0,0, , ,61620,1060004.456,209289.8702,CROSS ISLAND PARKWAY,UNION TURNPIKE
2,2,0,0, , ,15613,984998.427,199212.2562,CATHERINE STREET,EAST BROADWAY
1,1,0,0, , ,46079,1019382.806,204499.8407,ELIOT AVENUE,85 STREET
1,1,0,0, , ,14220,988386.3762,173383.421,36 STREET,CLARA STREET
1,1,0,0, , ,31862,1027341.084,187164.5804,LIBERTY AVENUE,CROSS BAY BOULEVARD
1,1,0,0,2,2009,15180,980140.1037,197884.6341,ALBANY STREET,WEST STREET
2,0,0,2,2,2009,21576,985760.3021,220079.0117,12 AVENUE,JOE DIMAGGIO HIGHWAY
1,1,0,0,2,2009,9853,962637.8227,150322.5065,SEAVIEW AVENUE,FR CAPODANNO BOULEVARD
1,1,0,0,2,2009,8416,959708.1403,154515.5719,HYLAN BOULEVARD,BURGHER AVENUE
2,2,0,0,2,2009,45942,1018156.873,202745.4545,62 AVENUE,80 STREET
1,1,0,0,2,2009,49472,1012806.911,265660.8057,BROADWAY,WEST 251 STREET
1,1,0,0,2,2009,27962,1008918.487,194147.4011,PALMETTO STREET,WYCKOFF AVENUE
1,1,0,0,2,2009,44783,1009065.445,257811.261,BROADWAY,BROADWAY BRIDGE
1,1,0,0,2,2009,51000,1024259.407,210588.8899,50 AVENUE,108 STREET
2,0,0,2,2,2009,11117,960449.8153,170255.13,CEBRA AVENUE,VICTORY BOULEVARD
1,1,0,0,2,2009,26518,1007424.572,178959.6103,ROCKAWAY PARKWAY,WILLMOHR STREET
1,1,0,0,2,2009,61329,1055906.718,205908.0987,HILLSIDE AVENUE,88 AVENUE
1,0,0,1,2,2009,21535,989139.2389,217019.3721,7 AVENUE,WEST 52 STREET
1,1,0,0,2,2009,24106,996957.7531,236702.8656,AMSTERDAM AVENUE,WEST 131 STREET
1,1,0,0,2,2009,19092,999608.4729,189539.0672,GATES AVENUE,TOMPKINS AVENUE
1,1,0,0,3,2009,43961,1006261.294,242011.9363,EAST 165 STREET,GRAND CONCOURSE
1,0,0,1,3,2009,22421,999105.1143,205758.8897,GREENPOINT AVENUE,HUMBOLDT STREET
1,1,0,0,3,2009,20762,987931.0261,200117.5037,GRAND STREET,CLINTON STREET
1,1,0,0,3,2009,55739,1035236.537,211762.9558,KISSENA BOULEVARD,OAK AVENUE
