:@computed_region_92fq_4b7q,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_sbqj_enih,:@computed_region_yeji_bk3q,borough,contributing_factor_vehicle_1,contributing_factor_vehicle_2,contributing_factor_vehicle_3,contributing_factor_vehicle_4,contributing_factor_vehicle_5,cross_street_name,date,latitude,location,location_address,location_city,location_state,location_zip,longitude,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_persons_injured,number_of_persons_killed,off_street_name,on_street_name,time,unique_key,vehicle_type_code1,vehicle_type_code2,vehicle_type_code_3,vehicle_type_code_4,vehicle_type_code_5,zip_code
38,17613,36,56,2,,Following Too Closely,Following Too Closely,Unspecified,,,,2017-09-14T00:00:00.000,40.69832,POINT (-73.962265 40.69832),,,,,-73.962265,0,0,0,0,0,0,0,0,,,19:40,3750964,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
,,,,,,Driver Inattention/Distraction,Unspecified,,,,,2017-09-14T00:00:00.000,,,,,,,,0,0,1,0,0,0,1,0,,,23:15,3750969,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,
6,15312,41,71,3,QUEENS,Driver Inattention/Distraction,Unspecified,,,,119-30    203 STREET                    ,2017-09-14T00:00:00.000,40.69218,POINT (-73.74768 40.69218),,,,,-73.74768,0,0,0,0,0,0,0,0,,,3:00,3749244,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,11412
25,13830,33,47,2,,Driver Inattention/Distraction,Unspecified,,,,,2017-09-14T00:00:00.000,40.641205,POINT (-73.877205 40.641205),,,,,-73.877205,0,0,0,0,0,0,0,0,,,20:50,3750970,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,
8,13827,5,42,2,,Following Too Closely,Unspecified,,,,,2017-09-14T00:00:00.000,40.630577,POINT (-73.88591 40.630577),,,,,-73.88591,0,0,0,0,0,0,0,0,,,13:10,3750971,SPORT UTILITY / STATION WAGON,TAXI,,,,
5,14784,66,68,3,,Unspecified,Unspecified,,,,,2017-09-14T00:00:00.000,40.73348,POINT (-73.87038 40.73348),,,,,-73.87038,0,0,0,0,0,0,0,0,,WOODHAVEN BOULEVARD             ,14:30,3750229,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,,
41,24013,62,64,3,QUEENS,Passing or Lane Usage Improper,Unspecified,,,,104-13    104 STREET                    ,2017-09-14T00:00:00.000,40.681793,POINT (-73.836876 40.681793),,,,,-73.836876,0,0,0,0,0,0,0,0,,,0:15,3749342,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,11417
,,,,,,Passing or Lane Usage Improper,Unspecified,,,,,2017-09-14T00:00:00.000,,,,,,,,0,0,0,0,0,0,0,0,,,14:45,3750293,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,
,,,,,MANHATTAN,Reaction to Other Uninvolved Vehicle,Reaction to Other Uninvolved Vehicle,,,,,2017-09-14T00:00:00.000,,,,,,,,0,0,2,0,0,0,2,0,EAST 123 STREET,2 AVENUE                        ,7:25,3750294,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,10035
35,13093,7,16,4,MANHATTAN,View Obstructed/Limited,Unspecified,,,,334       EAST 117 STREET               ,2017-09-14T00:00:00.000,40.79728,POINT (-73.93636 40.79728),,,,,-73.93636,0,0,0,0,0,0,0,0,,,12:00,3750295,MOTORCYCLE,PASSENGER VEHICLE,,,,10035
43,10937,8,24,5,BRONX,Passing or Lane Usage Improper,Unspecified,,,,,2017-09-14T00:00:00.000,40.821068,POINT (-73.89894 40.821068),,,,,-73.89894,0,0,6,0,0,0,6,0,EAST 162 STREET,WESTCHESTER AVENUE              ,21:10,3750944,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,10459
50,12078,11,8,4,MANHATTAN,Unspecified,Unspecified,,,,150       LEXINGTON AVENUE              ,2017-09-14T00:00:00.000,40.7436,POINT (-73.98178 40.7436),,,,,-73.98178,0,0,0,0,0,0,0,0,,,13:37,3750230,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,10016
50,12078,11,8,4,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,,2017-09-14T00:00:00.000,40.745113,POINT (-73.98067 40.745113),,,,,-73.98067,0,0,0,0,0,0,0,0,LEXINGTON AVENUE,EAST 32 STREET                  ,3:22,3749232,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,,10016
39,13091,47,21,4,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,586       WEST 177 STREET               ,2017-09-14T00:00:00.000,40.84654,POINT (-73.93521 40.84654),,,,,-73.93521,0,0,0,0,0,0,0,0,,,14:41,3750942,PASSENGER VEHICLE,,,,,10033
50,12073,71,7,4,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,172       EAST 21 STREET                ,2017-09-14T00:00:00.000,40.73771,POINT (-73.984505 40.73771),,,,,-73.984505,0,0,0,0,0,0,0,0,,,13:55,3750226,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,10010
50,12073,11,7,4,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,5         EAST 22 STREET                ,2017-09-14T00:00:00.000,40.74043,POINT (-73.98899 40.74043),,,,,-73.98899,0,0,0,0,0,0,0,0,,,14:16,3750228,PASSENGER VEHICLE,,,,,10010
17,16866,17,44,2,BROOKLYN,Traffic Control Disregarded,Unspecified,,,,,2017-09-14T00:00:00.000,40.663555,POINT (-73.93162 40.663555),,,,,-73.93162,1,0,0,0,0,0,1,0,UTICA AVENUE,EMPIRE BOULEVARD                ,7:16,3750308,PASSENGER VEHICLE,BICYCLE,,,,11213
16,14197,26,69,3,,Driver Inattention/Distraction,Unspecified,,,,,2017-09-14T00:00:00.000,40.764267,POINT (-73.722946 40.764267),,,,,-73.722946,0,0,0,0,0,0,0,0,,,12:00,3750309,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,,
21,14785,66,68,3,,Following Too Closely,Unspecified,,,,,2017-09-14T00:00:00.000,40.734978,POINT (-73.8614 40.734978),,,,,-73.8614,0,0,0,0,0,0,0,0,,,10:00,3750224,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,,
33,14787,53,66,3,QUEENS,Traffic Control Disregarded,Unspecified,,,,,2017-09-14T00:00:00.000,40.742065,POINT (-73.90036 40.742065),,,,,-73.90036,0,0,1,0,0,0,1,0,43 AVENUE,65 STREET                       ,13:00,3750231,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,11377
7,13514,14,48,2,BROOKLYN,Failure to Yield Right-of-Way,Unspecified,,,,,2017-09-14T00:00:00.000,40.676796,POINT (-74.01356 40.676796),,,,,-74.01356,0,0,1,0,0,0,1,0,DIKEMAN STREET,VAN BRUNT STREET                ,10:46,3750220,PASSENGER VEHICLE,MOTORCYCLE,,,,11231
13,10691,4,74,1,STATEN ISLAND,Following Too Closely,Unspecified,,,,,2017-09-14T00:00:00.000,40.62016,POINT (-74.076965 40.62016),,,,,-74.076965,0,0,0,0,0,0,0,0,TOMPKINS AVENUE,VANDERBILT AVENUE               ,15:30,3751070,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,10304
,,,,,,Following Too Closely,Unspecified,,,,,2017-09-14T00:00:00.000,,,,,,,,0,0,0,0,0,0,0,0,69 AVE,Metropolitan Ave                ,6:40,3750219,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,,
28,14785,40,70,3,QUEENS,Backing Unsafely,Unspecified,,,,,2017-09-14T00:00:00.000,40.73091,POINT (-73.86084 40.73091),,,,,-73.86084,0,0,0,0,0,0,0,0,97 STREET,63 ROAD                         ,13:03,3750217,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,,11374
2,11275,29,30,5,BRONX,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,,2017-09-14T00:00:00.000,40.88788,POINT (-73.85028 40.88788),,,,,-73.85028,0,0,1,0,0,0,1,0,PAULDING AVENUE,EAST 229 STREET                 ,11:12,3750251,PASSENGER VEHICLE,,,,,10466
24,14509,67,68,3,,Following Too Closely,Unspecified,,,,,2017-09-14T00:00:00.000,40.727898,POINT (-73.83882 40.727898),,,,,-73.83882,0,0,0,0,0,0,0,0,,,9:55,3750223,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,
51,12079,71,9,4,MANHATTAN,Brakes Defective,,,,,150       EAST 42 STREET                ,2017-09-14T00:00:00.000,40.751194,POINT (-73.975494 40.751194),,,,,-73.975494,0,0,0,0,0,0,0,0,,,9:15,3750371,,,,,,10017
,,,,,BRONX,Failure to Yield Right-of-Way,Driver Inattention/Distraction,,,,,2017-09-14T00:00:00.000,,,,,,,,0,0,0,0,0,0,0,0,Plimpton Avenue,Edward L. Grant Highway         ,11:40,3750926,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,,10452
17,17614,61,40,2,BROOKLYN,Unspecified,,,,,397       EAST 96 STREET                ,2017-09-14T00:00:00.000,40.657917,POINT (-73.917915 40.657917),,,,,-73.917915,0,0,0,0,0,0,0,0,,,10:00,3750194,PASSENGER VEHICLE,,,,,11212
,,,,,MANHATTAN,Illness,,,,,488       W 207th St                    ,2017-09-14T00:00:00.000,,,,,,,,0,0,1,0,0,0,1,0,,,9:26,3750195,SPORT UTILITY / STATION WAGON,,,,,10034
33,16858,53,66,3,QUEENS,Driver Inattention/Distraction,Unspecified,,,,,2017-09-14T00:00:00.000,40.742874,POINT (-73.933945 40.742874),,,,,-73.933945,0,0,0,0,0,0,0,0,47 AVENUE,VANDAM STREET                   ,18:45,3750905,PASSENGER VEHICLE,TAXI,,,,11101
18,17616,1,37,2,BROOKLYN,Following Too Closely,Unspecified,,,,,2017-09-14T00:00:00.000,40.605328,POINT (-73.990295 40.605328),,,,,-73.990295,0,0,1,0,0,0,1,0,80 STREET,BAY PARKWAY                     ,10:20,3750187,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,11214
34,14788,53,66,3,,Backing Unsafely,Unspecified,,,,,2017-09-14T00:00:00.000,40.72774,POINT (-73.91211 40.72774),,,,,-73.91211,0,0,0,0,0,0,0,0,,58 STREET                       ,15:00,3750906,SPORT UTILITY / STATION WAGON,,,,,
33,16858,53,66,3,QUEENS,Driver Inexperience,Unspecified,Unspecified,,,,2017-09-14T00:00:00.000,40.741455,POINT (-73.93803 40.741455),,,,,-73.93803,0,0,0,0,0,0,0,0,30 STREET,48 AVENUE                       ,17:00,3750901,PASSENGER VEHICLE,MOTORCYCLE,SPORT UTILITY / STATION WAGON,,,11101
33,14787,53,66,3,QUEENS,Backing Unsafely,Unspecified,Unspecified,,,52-19     QUEENS BOULEVARD              ,2017-09-14T00:00:00.000,40.742466,POINT (-73.91259 40.742466),,,,,-73.91259,0,0,0,0,0,0,0,0,,,16:15,3750900,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,11377
8,13825,5,38,2,,Following Too Closely,Unspecified,,,,,2017-09-14T00:00:00.000,40.61467,POINT (-73.92809 40.61467),,,,,-73.92809,0,0,0,0,0,0,0,0,FLATBUSH AVENUE,FILLMORE AVENUE                 ,8:50,3750903,PASSENGER VEHICLE,,,,,
25,17214,45,47,2,BROOKLYN,Unspecified,Unspecified,,,,,2017-09-14T00:00:00.000,40.66742,POINT (-73.897644 40.66742),,,,,-73.897644,0,0,0,0,0,0,0,0,ALABAMA AVENUE,BLAKE AVENUE                    ,22:25,3750179,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,11207
32,11723,70,2,4,MANHATTAN,Oversized Vehicle,,,,,327       BROOME STREET                 ,2017-09-14T00:00:00.000,40.719223,POINT (-73.9939 40.719223),,,,,-73.9939,0,0,0,0,0,0,0,0,,,15:30,3750181,SPORT UTILITY / STATION WAGON,,,,,10002
33,16858,53,66,3,,Unspecified,,,,,,2017-09-14T00:00:00.000,40.74478,POINT (-73.93262 40.74478),,,,,-73.93262,0,0,1,0,0,0,1,0,QUEENS BOULEVARD,32 PLACE                        ,14:00,3750890,PASSENGER VEHICLE,,,,,
33,16858,53,66,3,,Driver Inattention/Distraction,Unspecified,,,,,2017-09-14T00:00:00.000,40.750195,POINT (-73.939835 40.750195),,,,,-73.939835,0,0,0,0,0,0,0,0,QUEENS PLAZA SOUTH,27 STREET                       ,16:44,3750891,PASSENGER VEHICLE,,,,,
32,11723,70,2,4,,Other Vehicular,Other Vehicular,,,,,2017-09-14T00:00:00.000,40.72361,POINT (-73.99279 40.72361),,,,,-73.99279,0,0,0,0,0,0,0,0,,BOWERY                          ,11:50,3750182,SPORT UTILITY / STATION WAGON,,,,,
50,12078,71,7,4,MANHATTAN,Reaction to Other Uninvolved Vehicle,Unspecified,Unspecified,,,,2017-09-14T00:00:00.000,40.742588,POINT (-73.980415 40.742588),,,,,-73.980415,0,0,0,0,0,0,0,0,EAST 29 STREET,3 AVENUE                        ,18:30,3750176,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,10016
51,10092,23,11,4,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,,2017-09-14T00:00:00.000,40.776318,POINT (-73.962135 40.776318),,,,,-73.962135,0,0,0,0,0,0,0,0,MADISON AVENUE,EAST 79 STREET                  ,15:08,3750173,SPORT UTILITY / STATION WAGON,,,,,10075
14,10700,30,75,1,,Failure to Yield Right-of-Way,Unspecified,,,,,2017-09-14T00:00:00.000,40.60801,POINT (-74.167885 40.60801),,,,,-74.167885,0,0,0,0,0,0,0,0,SOMMER AVENUE,SPEEDWELL AVENUE                ,12:30,3750880,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,,
49,18181,69,51,2,,Accelerator Defective,Unspecified,,,,,2017-09-14T00:00:00.000,40.6843,POINT (-73.94121 40.6843),,,,,-73.94121,0,0,0,0,0,0,0,0,,JEFFERSON AVENUE                ,16:13,3750871,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,,
15,13512,32,36,2,,Failure to Yield Right-of-Way,,,,,,2017-09-14T00:00:00.000,40.600426,POINT (-73.94675 40.600426),,,,,-73.94675,0,0,1,0,0,0,1,0,,BEDFORD AVENUE                  ,12:45,3750174,PASSENGER VEHICLE,,,,,
10,12081,12,10,4,MANHATTAN,Alcohol Involvement,,,,,,2017-09-14T00:00:00.000,40.76713,POINT (-73.99373 40.76713),,,,,-73.99373,1,0,0,0,0,0,1,0,WEST 52 STREET,11 AVENUE                       ,18:17,3750172,BICYCLE,,,,,10019
49,17618,69,51,2,BROOKLYN,Oversized Vehicle,Unspecified,,,,275       CLIFTON PLACE                 ,2017-09-14T00:00:00.000,40.688988,POINT (-73.952644 40.688988),,,,,-73.952644,0,0,0,0,0,0,0,0,,,11:00,3750870,PASSENGER VEHICLE,,,,,11216
14,10700,30,75,1,,Unspecified,,,,,,2017-09-14T00:00:00.000,40.592793,POINT (-74.18883 40.592793),,,,,-74.18883,0,0,0,0,0,0,0,0,VICTORY BOULEVARD,SHELLEY AVENUE                  ,12:05,3750881,PICK-UP TRUCK,PASSENGER VEHICLE,,,,
49,13829,69,51,2,BROOKLYN,Reaction to Other Uninvolved Vehicle,Unspecified,,,,1065      ATLANTIC AVENUE               ,2017-09-14T00:00:00.000,40.679443,POINT (-73.95638 40.679443),,,,,-73.95638,0,0,0,0,0,0,0,0,,,9:00,3750866,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,11238
,,,,,QUEENS,Unspecified,Unspecified,,,,,2017-09-14T00:00:00.000,,,,,,,,0,0,0,0,0,0,0,0,109 AVENUE,108 STREET                      ,14:45,3750168,SPORT UTILITY / STATION WAGON,,,,,11419
38,17212,69,51,2,,Passenger Distraction,Unspecified,,,,,2017-09-14T00:00:00.000,40.694584,POINT (-73.956 40.694584),,,,,-73.956,0,0,1,0,0,0,1,0,,MYRTLE AVENUE                   ,1:50,3750864,SPORT UTILITY / STATION WAGON,,,,,
41,24013,62,64,3,QUEENS,Driver Inattention/Distraction,Unspecified,,,,,2017-09-14T00:00:00.000,40.671158,POINT (-73.83896 40.671158),,,,,-73.83896,0,0,0,0,0,0,0,0,96 PLACE,149 AVENUE                      ,12:00,3750169,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,11417
,,,,,,Traffic Control Disregarded,Unspecified,,,,,2017-09-14T00:00:00.000,,,,,,,,0,0,0,0,0,0,0,0,,ATLANTIC AVENUE                 ,8:30,3750868,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,,
49,17618,69,51,2,BROOKLYN,Driver Inattention/Distraction,Unspecified,,,,,2017-09-14T00:00:00.000,40.68316,POINT (-73.93809 40.68316),,,,,-73.93809,0,0,1,0,0,0,1,0,HALSEY STREET,MARCUS GARVEY BOULEVARD         ,0:30,3750860,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,11233
41,15314,62,64,3,,Driver Inattention/Distraction,Unspecified,,,,,2017-09-14T00:00:00.000,40.66517,POINT (-73.83526 40.66517),,,,,-73.83526,0,0,0,0,0,0,0,0,,COHANCY STREET                  ,19:05,3750170,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,,
1,12083,23,11,4,MANHATTAN,Driver Inexperience,Unspecified,,,,,2017-09-14T00:00:00.000,40.771385,POINT (-73.95648 40.771385),,,,,-73.95648,0,0,0,0,0,0,0,0,EAST 76 STREET,2 AVENUE                        ,14:40,3750175,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,,10021
49,17618,69,51,2,BROOKLYN,Passing or Lane Usage Improper,Unspecified,,,,,2017-09-14T00:00:00.000,40.68804,POINT (-73.947754 40.68804),,,,,-73.947754,0,0,0,0,0,0,0,0,MARCY AVENUE,LEXINGTON AVENUE                ,12:20,3750869,PASSENGER VEHICLE,,,,,11216
51,12419,11,10,4,MANHATTAN,Unsafe Lane Changing,Unspecified,,,,,2017-09-14T00:00:00.000,40.75906,POINT (-73.97262 40.75906),,,,,-73.97262,0,0,0,0,0,0,0,0,EAST 53 STREET,PARK AVENUE                     ,22:30,3750161,TAXI,SPORT UTILITY / STATION WAGON,,,,10022
3,14190,22,67,3,QUEENS,Turning Improperly,Unspecified,,,,131-88    AVERY AVENUE                  ,2017-09-14T00:00:00.000,40.75234,POINT (-73.83281 40.75234),,,,,-73.83281,0,0,0,0,0,0,0,0,,,13:02,3750162,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,11355
39,13098,47,22,4,MANHATTAN,Failure to Yield Right-of-Way,,,,,,2017-09-14T00:00:00.000,40.860645,POINT (-73.92734 40.860645),,,,,-73.92734,0,0,0,0,1,0,1,0,SICKLES STREET,NAGLE AVENUE                    ,13:00,3750852,SPORT UTILITY / STATION WAGON,,,,,10040
3,13832,22,67,3,QUEENS,Backing Unsafely,Unspecified,,,,141-54    NORTHERN BOULEVARD            ,2017-09-14T00:00:00.000,40.76439,POINT (-73.82554 40.76439),,,,,-73.82554,0,0,0,0,0,0,0,0,,,21:20,3750160,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,,11354
,,,,,BRONX,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,,2017-09-14T00:00:00.000,,,,,,,,0,0,1,0,0,0,1,0,Netherland Avenue,W 261st St                      ,16:10,3750854,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,10471
15,13512,32,36,2,,Unspecified,Unspecified,,,,,2017-09-14T00:00:00.000,40.604343,POINT (-73.9494 40.604343),,,,,-73.9494,0,0,0,0,0,0,0,0,,AVENUE S                        ,0:00,3750155,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,
38,16865,68,54,2,BROOKLYN,Following Too Closely,Unspecified,,,,,2017-09-14T00:00:00.000,40.69479,POINT (-73.99431 40.69479),,,,,-73.99431,0,0,0,0,0,0,0,0,HENRY STREET,MONTAGUE STREET                 ,12:52,3750843,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,11201
10,12081,12,10,4,MANHATTAN,Alcohol Involvement,Driver Inattention/Distraction,,,,,2017-09-14T00:00:00.000,40.7674,POINT (-73.98238 40.7674),,,,,-73.98238,0,0,1,0,1,0,2,0,WEST 58 STREET,8 AVENUE                        ,0:45,3750156,PASSENGER VEHICLE,TAXI,,,,10019
40,11609,48,33,5,BRONX,Backing Unsafely,Unspecified,,,,210       WEST 251 STREET               ,2017-09-14T00:00:00.000,40.89578,POINT (-73.89691 40.89578),,,,,-73.89691,0,0,0,0,0,0,0,0,,,15:50,3750856,SPORT UTILITY / STATION WAGON,,,,,10471
24,14509,25,67,3,,Following Too Closely,Unspecified,,,,,2017-09-14T00:00:00.000,40.74198,POINT (-73.82475 40.74198),,,,,-73.82475,0,0,0,0,0,0,0,0,,,20:24,3750151,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,
15,13826,32,36,2,BROOKLYN,Unspecified,Unspecified,,,,2807      EAST 21 STREET                ,2017-09-14T00:00:00.000,40.584152,POINT (-73.947464 40.584152),,,,,-73.947464,0,0,0,0,0,0,0,0,,,19:15,3750152,PASSENGER VEHICLE,,,,,11235
45,18183,32,36,2,BROOKLYN,Following Too Closely,Driver Inattention/Distraction,,,,,2017-09-14T00:00:00.000,40.60059,POINT (-73.96137 40.60059),,,,,-73.96137,0,0,0,0,0,0,0,0,CONEY ISLAND AVENUE,AVENUE T                        ,16:03,3750153,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,,11223
15,13826,32,36,2,BROOKLYN,Driver Inattention/Distraction,Unspecified,,,,3232      SHORE PARKWAY                 ,2017-09-14T00:00:00.000,40.584866,POINT (-73.95627 40.584866),,,,,-73.95627,0,0,0,0,0,0,0,0,,,19:45,3750150,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,,11235
31,11269,58,26,5,,Unsafe Lane Changing,Unspecified,,,,,2017-09-14T00:00:00.000,40.83517,POINT (-73.8668 40.83517),,,,,-73.8668,0,0,0,0,0,0,0,0,,,11:33,3750385,,,,,,
43,12343,8,24,5,,Unspecified,Unspecified,,,,,2017-09-14T00:00:00.000,40.81693,POINT (-73.88617 40.81693),,,,,-73.88617,0,0,1,0,0,0,1,0,,BRYANT AVENUE                   ,6:45,3750382,,,,,,
,,,,,QUEENS,Following Too Closely,Backing Unsafely,,,,122-02    SOUTH CONDUIT AVENUE          ,2017-09-14T00:00:00.000,,,,,,,,0,0,0,0,0,0,0,0,,,7:56,3750383,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,,11420
3,14190,22,67,3,QUEENS,Backing Unsafely,Unspecified,,,,154-03    58 AVENUE                     ,2017-09-14T00:00:00.000,40.742195,POINT (-73.81432 40.742195),,,,,-73.81432,0,0,0,0,0,0,0,0,,,20:40,3750154,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,,11355
20,14191,22,67,3,QUEENS,Unspecified,Unspecified,,,,134-01    20 AVENUE                     ,2017-09-14T00:00:00.000,40.781662,POINT (-73.83445 40.781662),,,,,-73.83445,0,0,0,0,0,0,0,0,,,18:30,3750149,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,,11356
,,,,,BRONX,Passing or Lane Usage Improper,Unspecified,,,,352       W 259 St                      ,2017-09-14T00:00:00.000,,,,,,,,0,0,0,0,0,0,0,0,,,17:45,3750857,PICK-UP TRUCK,PASSENGER VEHICLE,,,,10471
,,,,,,Unsafe Lane Changing,Unspecified,,,,,2017-09-14T00:00:00.000,,,,,,,,0,0,0,0,0,0,0,0,,,8:38,3750822,PICK-UP TRUCK,PASSENGER VEHICLE,,,,
15,13512,32,36,2,BROOKLYN,Turning Improperly,Backing Unsafely,,,,2405      AVENUE U                      ,2017-09-14T00:00:00.000,40.59983,POINT (-73.94743 40.59983),,,,,-73.94743,0,0,0,0,0,0,0,0,,,17:45,3750147,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,,11229
11,13510,60,43,2,BROOKLYN,Unspecified,Unspecified,,,,2261      CHURCH AVENUE                 ,2017-09-14T00:00:00.000,40.650448,POINT (-73.95767 40.650448),,,,,-73.95767,0,0,0,0,0,0,0,0,,,8:24,3750806,SPORT UTILITY / STATION WAGON,,,,,11226
20,14191,22,67,3,QUEENS,Failure to Yield Right-of-Way,Unspecified,,,,,2017-09-14T00:00:00.000,40.786285,POINT (-73.83634 40.786285),,,,,-73.83634,0,0,0,0,0,0,0,0,14 AVENUE,132 STREET                      ,18:12,3750148,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,11356
32,11723,70,2,4,,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,,2017-09-14T00:00:00.000,40.716194,POINT (-73.996086 40.716194),,,,,-73.996086,0,0,0,0,0,0,0,0,CANAL STREET,BOWERY                          ,3:14,3750401,TAXI,PASSENGER VEHICLE,,,,
3,13832,22,67,3,QUEENS,Unsafe Speed,Unspecified,,,,,2017-09-14T00:00:00.000,40.766884,POINT (-73.82396 40.766884),,,,,-73.82396,0,0,1,0,0,0,1,0,34 AVENUE,PARSONS BOULEVARD               ,18:00,3750146,PASSENGER VEHICLE,,,,,11354
28,14786,40,70,3,,Unspecified,,,,,,2017-09-14T00:00:00.000,40.736313,POINT (-73.85392 40.736313),,,,,-73.85392,0,0,0,0,0,0,0,0,,YELLOWSTONE BOULEVARD           ,7:00,3750408,SPORT UTILITY / STATION WAGON,,,,,
40,11272,48,33,5,BRONX,Driver Inattention/Distraction,Unspecified,,,,609       KAPPOCK STREET                ,2017-09-14T00:00:00.000,40.879757,POINT (-73.916954 40.879757),,,,,-73.916954,0,0,0,0,0,0,0,0,,,16:00,3750858,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,,10463
42,10929,50,27,5,BRONX,Driver Inattention/Distraction,Unspecified,,,,,2017-09-14T00:00:00.000,40.82386,POINT (-73.91941 40.82386),,,,,-73.91941,0,0,0,0,0,0,0,0,EAST 158 STREET,CONCOURSE VILLAGE EAST          ,9:49,3750920,SPORT UTILITY / STATION WAGON,,,,,10451
3,14190,22,67,3,QUEENS,Reaction to Other Uninvolved Vehicle,Following Too Closely,,,,,2017-09-14T00:00:00.000,40.754658,POINT (-73.833115 40.754658),,,,,-73.833115,0,0,0,0,0,0,0,0,SANFORD AVENUE,COLLEGE POINT BOULEVARD         ,12:55,3750140,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,11355
45,18184,21,35,2,BROOKLYN,Unspecified,,,,,2830      WEST 25 STREET                ,2017-09-14T00:00:00.000,40.577274,POINT (-73.99249 40.577274),,,,,-73.99249,0,0,0,0,0,0,0,0,,,10:00,3750415,PASSENGER VEHICLE,,,,,11224
35,13093,7,16,4,MANHATTAN,Aggressive Driving/Road Rage,Unspecified,,,,504       EAST 118 STREET               ,2017-09-14T00:00:00.000,40.796234,POINT (-73.931946 40.796234),,,,,-73.931946,0,0,2,0,0,0,2,0,,,23:55,3750796,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,,10035
23,12424,37,17,4,MANHATTAN,Unspecified,,,,,,2017-09-14T00:00:00.000,40.81636,POINT (-73.954094 40.81636),,,,,-73.954094,0,0,0,0,0,0,0,0,AMSTERDAM AVENUE,WEST 131 STREET                 ,20:30,3750141,PASSENGER VEHICLE,,,,,10027
24,14509,25,65,3,QUEENS,Backing Unsafely,Unspecified,,,,147-49    71 AVENUE                     ,2017-09-14T00:00:00.000,40.728714,POINT (-73.8201 40.728714),,,,,-73.8201,0,0,0,0,0,0,0,0,,,8:00,3750418,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,11367
